year,scenario,state_total_GgCO2e,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,F_E_only_GgCO2e,F_E_only_pct,E_only_GgCO2e,E_only_pct,uncovered_GgCO2e,uncovered_pct,union_GgCO2e,union_pct,S_F_overlap,S_E_overlap,estimation_tier,notes
2025,central,53112.44516154071,29573.79768038106,55.68148404848016,14170.481486892157,26.680152728410167,29573.79768038106,55.68148404848016,2021.0356897458635,3.8052017443348984,27552.761990635197,51.87628230414526,0.0,0.0,0.0,0.0,12149.445797146293,22.874950984075266,0.0,0.0,0.0,0.0,11389.201684013362,21.44356496744459,41723.24347752735,78.55643503255541,2021.0356897458635,29573.79768038106,Tier 3,Dual 25k threshold for S and E; SAR→AR5 converted; BaU 2025 projection
2025,low,48863.44954861745,25553.024199370622,52.2947610850647,14038.003664042399,28.729047567702047,25553.024199370622,52.2947610850647,2729.005469720885,5.584962778785436,22824.01872964974,46.70979830627927,0.0,0.0,0.0,0.0,11308.998194321513,23.14408478891661,0.0,0.0,0.0,0.0,12001.427154925319,24.561154126018696,36862.02239369214,75.43884587398132,2729.005469720885,25553.024199370622,Tier 3,Dual 25k threshold for S and E; SAR→AR5 converted; BaU 2025 projection
2025,high,57361.440774463976,33488.134961051466,58.38091670800506,13845.110378809393,24.136615454354008,33488.134961051466,58.38091670800506,872.9886821569282,1.5219085684918208,32615.146278894535,56.859008139513236,0.0,0.0,0.0,0.0,12972.121696652464,22.614706885862184,0.0,0.0,0.0,0.0,10901.184116760045,19.004376406132753,46460.25665770393,80.99562359386725,872.9886821569282,33488.134961051466,Tier 3,Dual 25k threshold for S and E; SAR→AR5 converted; BaU 2025 projection
