year,scenario,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,union_GgCO2e,union_pct,uncovered_GgCO2e,uncovered_pct,estimation_tier
2022,central,4572.01,34.63226777986591,3292.9261858099203,24.94340595193397,4043.796,30.63112852315517,195.83548580992,1.4834234801256514,3847.96051419008,29.14770504302951,203.37070000000003,1.5405015607968435,324.8433,2.4606376959139014,2893.7200000000003,21.91948091101148,7465.73,56.55174869087739,5687.240000000001,43.07996233786992,Tier 3
2022,high,4572.01,34.63226777986591,3367.55026,25.508671758477576,4189.8118,31.737175597787843,289.78674,2.195089682379168,3900.02506,29.54208591540868,184.00352,1.3937981712808836,198.19468,1.5012940107971842,2893.76,21.91978390481753,7465.77,56.55205168468344,5687.2,43.079659344063856,Tier 3
2022,low,4572.01,34.63226777986591,3215.1466200000004,24.354237784994083,3851.599,29.1752660096246,111.39437,0.8437951034685973,3740.20463,28.331470906156,210.11225,1.5915677581261043,510.29875,3.865434012115208,2893.6400000000003,21.918874923399382,7465.650000000001,56.55114270326529,5687.320000000001,43.08056832548201,Tier 3
2025,central,4549.508167151379,34.21467609108491,3401.8696714231296,25.58383557858442,3995.7211070363664,30.049908342765168,209.544270025942,1.5758822849129055,3786.1768370104246,28.474026057852264,210.9337543071874,1.5863319319670024,342.85330580782545,2.578435816352741,2981.3916470900003,22.42162136170451,7530.899814241379,56.63629745278942,5766.04958560056,43.36370254721057,Tier 3
2025,high,4785.274971873749,34.42779180915027,3645.456245736344,26.227334774961523,4367.356193919499,31.42106371826492,331.68256092072,2.3862992662327667,4035.673632998779,29.034764452032157,197.53439112562492,1.4211665855760358,220.38438682862505,1.5855615053093173,3116.239293689999,22.419868923152723,7901.514265563748,56.847660732303,5997.939403729998,43.15233926769701,Tier 3
2025,low,4246.663417521249,33.67974215859532,3119.45808369566,24.740021424806024,3545.09381058,28.11568370964947,107.89474532290998,0.8556993680615219,3437.19906525709,27.259984341587945,203.86734001275,1.6168456906330144,497.7022669285,3.9472127583128342,2807.6959983600004,22.267476366111488,7054.35941588125,55.94721852470681,5554.5952415625,44.05278147529321,Tier 3
2026,central,4543.852596181255,34.04125215443612,3439.110359071286,25.764837314147996,3981.175053266504,29.82583193237672,214.3530396529873,1.6058720476605255,3766.822013613517,28.2199598847162,213.5554101278484,1.5998964339678858,349.1221327869026,2.6155237880915205,3011.20190929045,22.55906883251958,7555.054505471705,56.60032098695571,5793.022632134752,43.39967901304428,Tier 3
2026,high,4861.617175841829,34.329606080017975,3743.544598509219,26.434498390455275,4430.872595765275,31.28796556817116,347.05485249158613,2.4506776126674032,4083.817743273689,28.837287955503754,202.35241714103432,1.4288823077864643,228.39216293551945,1.6127582040603594,3194.1373288765985,22.554938470001407,8055.754504718427,56.88454455001938,6105.832914927499,43.115455449980615,Tier 3
2026,low,4144.214704151006,33.326506453510376,3088.201558581582,24.834371894082192,3448.78432620844,27.73406816713109,106.75526538055968,0.858493175338581,3342.02906082788,26.87557499179251,201.8272548246225,1.6230330208687898,493.6031231179437,3.969405265510497,2779.6190383764,22.352845697874823,6923.833742527406,55.6793521513852,5511.357176545012,44.3206478486148,Tier 3
