year,scenario,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,union_GgCO2e,union_pct,uncovered_GgCO2e,uncovered_pct,estimation_tier
2021,central,4516.91,42.653845391130425,3113.146184315094,29.397897240760532,3650.42166,34.471468569901475,73.54952041857456,0.6945389375758361,3576.872139581425,33.77692963232564,209.1580238965194,1.9751099786350628,657.3303161034806,6.207266842593887,2830.4386400000003,26.72824832454964,7347.34864,69.38209371568006,3242.351360000001,30.61800071579055,Tier 3
2021,high,4516.91,42.653845391130425,3202.0699400000003,30.23761734290617,3961.0159,37.40445565450924,136.3266122999999,1.287352248271667,3824.6892877,36.117103406237575,213.8592277,2.019504137514885,342.0348723,3.2298855991063005,2851.8841,26.930760957119617,7368.7941,69.58460634825005,3220.9059,30.41548808322056,Tier 3
2021,low,4516.91,42.653845391130425,3034.4163,28.654439365080563,3294.2204,31.107807688421477,39.28446000000003,0.3709689329904844,3254.9359400000003,30.73683875543099,198.76664,1.8769826123333169,1023.9229600000002,9.66905509037564,2796.3652,26.40648781975676,7313.2752,69.0603332108872,3276.4248,30.93976122058341,Tier 3
2025,central,4771.505432293662,42.89521945720633,3296.735014149445,29.6372232895518,3824.262728571968,34.37962951773357,82.78023489460975,0.7441836529182089,3741.482493677358,33.63544586481535,217.3452762856388,1.9539060484267368,729.8974274360558,6.56168389104603,2996.6095029691965,26.93913358820685,7768.114935262858,69.83435304541318,3355.5149066449826,30.16564695458681,Tier 3
2025,high,5156.846323597049,43.57458610212076,3594.091405172604,30.369538971319404,4512.27938842962,38.12809116072371,168.51083248425755,1.4238915256453717,4343.768555945362,36.704199635078346,231.8459633722747,1.9590639820244768,412.7209717951549,3.4874309593725625,3193.734609316072,26.98658346364956,8350.58093291312,70.56116956577031,3483.946448509484,29.438830434229697,Tier 3
2025,low,4277.903650864855,41.89183154376778,2970.807138381769,29.0919483810608,3083.743952161089,30.197894275138303,38.50464385132282,0.3770608656757116,3045.239308309767,29.820833409462598,191.44654018531853,1.8747608327876053,1002.7131585184474,9.819176435841875,2740.855954345128,26.84012668259748,7018.759605209983,68.73195822636526,3193.025110851865,31.268041773634724,Tier 3
2026,central,4840.627773572183,42.97029089409647,3344.4140424748302,29.688389811760345,3871.783244649169,34.369850375561526,85.26354793962075,0.7568851870063354,3786.519696709548,33.612965188555194,219.4753292720249,1.948284227592424,749.3691996509895,6.652156290942518,3039.6751652631847,26.983220397161585,7880.302938835368,69.95351129125805,3384.754087430235,30.046488708741936,Tier 3
2026,high,5336.368301516659,43.828772679495366,3699.8408578991016,30.387610964760658,4667.018118417661,38.33125163888677,177.69059065401183,1.459412106703077,4489.327527763649,36.8718395321837,236.64573524030308,1.9436237435994577,432.7044478586949,3.553897297009137,3285.5045320047866,26.98457511445812,8621.872833521446,70.81334779395348,3553.6182315368264,29.186652206046517,Tier 3
2026,low,4221.19878157834,41.70659562104792,2955.124218801772,29.19743352087465,3034.009384045447,29.976840475523524,38.31212063206621,0.3785342044443917,2995.697263413381,29.59830627107913,189.66042359630308,1.873896729708148,997.5289739365898,9.855858415816256,2727.1516745734025,26.94500258672211,6948.350456151742,68.65159820777004,3172.827546322384,31.348401792229964,Tier 3
