year,scenario,state_total_GgCO2e,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,uncovered_GgCO2e,uncovered_pct,union_GgCO2e,union_pct,S_F_overlap,S_E_overlap,estimation_tier,data_gap_note,base_year_note
2014,central,5723.647099999998,2303.6431000000002,40.24781856309766,3654.347676000001,63.84648829939221,1291.0143759999999,22.555799710293115,516.29512686,9.020387138473302,774.7192491399999,13.535412571819814,472.97347914000005,8.263498270883964,539.65524486,9.428520581920576,2665.0790700000007,46.562602890034945,754.9249300000001,13.18957854686744,4968.722170000001,86.81042145313262,989.2686060000001,1291.0143759999999,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2014,high,5723.647099999998,2303.6431000000002,40.24781856309766,3851.0712824675006,67.28352071998816,1429.0796149999999,24.967989640731002,693.5859752674999,12.11790250428787,735.4936397325,12.85008713644313,492.4062372000001,8.603015325665348,382.1572478000001,6.67681359670131,2665.0790700000007,46.562602890034945,754.9249300000001,13.18957854686744,4968.722170000001,86.81042145313262,1185.9922124675,1429.0796149999999,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2014,low,5723.647099999998,2303.6431,40.24781856309765,3474.6202213075007,60.70640206499631,1114.6297749999999,19.474117735176232,343.46859377675,6.000869511622233,771.16118122325,13.473248223554002,466.07255753075003,8.142929663339135,722.9407674692499,12.630771164582283,2665.0790700000007,46.562602890034945,754.9249300000001,13.18957854686744,4968.722170000001,86.81042145313262,809.5411513075001,1114.6297749999999,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2025,central,6305.554963657591,2374.2401569306157,37.653151397691055,4195.111706051138,66.53041215610509,1382.9691433641112,21.932552350029923,562.771515842603,8.92501166171998,820.1976275215083,13.007540688309941,493.1141737756439,7.820313622159102,498.15683979086083,7.9002854255020365,3139.226016432891,49.78508687222602,792.0887902940842,12.561761730082937,5513.466173363507,87.43823826991706,1055.885689618247,1382.9691433641112,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2025,high,7721.842824320925,2990.185604305845,38.7237304919996,5281.78520945624,68.4005791055548,1938.3616692460812,25.102319657957363,971.6112035110413,12.582633778180883,966.7504657350399,12.519685879776477,621.1983385662229,8.044690272763386,430.6255964935407,5.576720561278853,3688.975667378976,47.77325505461052,1042.6815526361033,13.503014453389875,6679.161271684821,86.49698554661013,1592.8095420772643,1938.3616692460812,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2025,low,4932.162927743697,1815.4538662696773,36.80847313574428,3180.5379759601437,64.48566323852435,900.9531690870931,18.266897957064238,282.1668479634442,5.720955534056663,618.7863211236489,12.545942423007576,376.4228029524554,7.632002601435889,538.0778942301288,10.909572577244155,2521.948325044244,51.1327051030318,594.7607364297763,12.058821761223932,4337.402191313921,87.94117823877609,658.5896509158996,900.9531690870931,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2026,central,6363.76721838158,2381.6788802207193,37.42561282476361,4248.817903919693,66.76576559317083,1391.6824465494103,21.86884590199294,567.2157493689588,8.913207065943118,824.4666971804515,12.955638836049824,495.29679800562684,7.7830753547203075,494.6996356656819,7.773691568050362,3186.305356545107,50.06948317250739,795.7829816157555,12.50490400272902,5567.984236765826,87.495095997271,1062.5125473745857,1391.6824465494103,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2026,high,7937.047884703803,3063.412391868372,38.59637029243768,5436.575765748548,68.49619461444678,1993.0303934181484,25.110474604280718,1001.9425933186387,12.623617847254925,991.0878000995096,12.486856757025794,634.9988784797197,8.000441571021424,435.38311997050397,5.485454117135538,3799.63429395019,47.87213519617043,1074.00119888524,13.531494511391875,6863.046685818563,86.46850548860813,1636.9414717983584,1993.0303934181484,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
2026,low,4868.6740160586,1776.9642028582339,36.49790881453925,3155.8041326922794,64.81855474988318,883.7182747651532,18.15110791665943,277.1863384996667,5.693261401059275,606.5319362654865,12.457846515600156,369.2929495622355,7.585082680503509,523.9529785308453,10.761718217376313,2509.3248446303774,51.5402106683204,582.3849685699903,11.961880517140392,4286.289047488612,88.03811948285966,646.4792880619023,883.7182747651532,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated,2014 base; 11-year extrapolation to 2025/2026; wider uncertainty
