ipcc_code,description,emissions_GgCO2e,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,HFC_GgCO2e,notes,sector_group,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
1A3b,Transporte terrestre,2584.5396456673,2249.38,7.08,39.87,0.0,Gasolina 19.45+Diesel 7.03+GLP 1.47+GN 0.60 PJ (Table 12),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,2264.18138,0.0,0.0,32.14862000000003,0.0,0.0,0.0,0.0,2250.4033999999997,0.0,0.0,45.926600000000036,0.0,0.0,0.0,0.0,2273.3667,0.0,0.0,22.963300000000018,2025,high,0.0,0.0,0.0,0.0,2558.6942492106273,0.0,0.0,25.845396456673026
1A3b,Transporte terrestre,2473.7995766398058,2249.38,7.08,39.87,0.0,Gasolina 19.45+Diesel 7.03+GLP 1.47+GN 0.60 PJ (Table 12),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,2264.18138,0.0,0.0,32.14862000000003,0.0,0.0,0.0,0.0,2250.4033999999997,0.0,0.0,45.926600000000036,0.0,0.0,0.0,0.0,2273.3667,0.0,0.0,22.963300000000018,2026,central,0.0,0.0,0.0,0.0,2439.1663825668484,0.0,0.0,34.63319407295731
1A3b,Transporte terrestre,2239.492969256355,2249.38,7.08,39.87,0.0,Gasolina 19.45+Diesel 7.03+GLP 1.47+GN 0.60 PJ (Table 12),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,2264.18138,0.0,0.0,32.14862000000003,0.0,0.0,0.0,0.0,2250.4033999999997,0.0,0.0,45.926600000000036,0.0,0.0,0.0,0.0,2273.3667,0.0,0.0,22.963300000000018,2026,low,0.0,0.0,0.0,0.0,2194.7031098712278,0.0,0.0,44.789859385127144
1A3b,Transporte terrestre,2662.075835037319,2249.38,7.08,39.87,0.0,Gasolina 19.45+Diesel 7.03+GLP 1.47+GN 0.60 PJ (Table 12),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,2264.18138,0.0,0.0,32.14862000000003,0.0,0.0,0.0,0.0,2250.4033999999997,0.0,0.0,45.926600000000036,0.0,0.0,0.0,0.0,2273.3667,0.0,0.0,22.963300000000018,2026,high,0.0,0.0,0.0,0.0,2635.4550766869456,0.0,0.0,26.62075835037321
1A3c,Ferrocarriles,29.88799758559999,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2025,central,0.0,0.0,0.0,0.0,29.46956561940159,0.0,0.0,0.41843196619840023
1A3c,Ferrocarriles,27.601009937599997,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2025,low,0.0,0.0,0.0,0.0,27.048989738847997,0.0,0.0,0.5520201987520005
1A3c,Ferrocarriles,31.694328089600003,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2025,high,0.0,0.0,0.0,0.0,31.377384808704,0.0,0.0,0.3169432808960003
1A3c,Ferrocarriles,30.336317549383985,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2026,central,0.0,0.0,0.0,0.0,29.91160910369261,0.0,0.0,0.42470844569137617
1A3c,Ferrocarriles,27.463004887912,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2026,low,0.0,0.0,0.0,0.0,26.91374479015376,0.0,0.0,0.5492600977582405
1A3c,Ferrocarriles,32.645157932288,25.5,0.1,1.28,0.0,Diesel 0.35 PJ (Table 8),transport,False,0.986,0.98,0.99,0.0,0.0,0.0,1A3: EXEMPT from S; F=~98.6% (all fuels except NG); E=0,0.0,0.0,0.0,0.0,27.76576,0.0,0.0,0.39424000000000037,0.0,0.0,0.0,0.0,27.596799999999998,0.0,0.0,0.5632000000000005,0.0,0.0,0.0,0.0,27.8784,0.0,0.0,0.28160000000000024,2026,high,0.0,0.0,0.0,0.0,32.31870635296512,0.0,0.0,0.3264515793228803
