year,scenario,state_total_GgCO2e,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,F_E_only_GgCO2e,F_E_only_pct,E_only_GgCO2e,E_only_pct,uncovered_GgCO2e,uncovered_pct,union_GgCO2e,union_pct,S_F_overlap,S_E_overlap,F_E_overlap,estimation_tier,notes
2021,central,10589.69,4516.91,42.653845391130425,3113.146184315094,29.397897240760535,3650.42166,34.471468569901475,73.54952041857456,0.6945389375758361,3576.8721395814255,33.77692963232564,209.1580238965194,1.9751099786350628,657.3303161034806,6.207266842593887,2830.4386400000003,26.728248324549636,0.0,0.0,0.0,0.0,3242.3513600000006,30.61800071579055,7347.34864,69.38209371568006,282.70754431509397,3650.42166,73.54952041857456,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2021,high,10589.69,4516.91,42.653845391130425,3202.0699400000003,30.23761734290617,3961.0159,37.40445565450924,136.3266122999999,1.287352248271667,3824.6892877,36.117103406237575,213.8592277,2.019504137514885,342.03487229999996,3.2298855991063005,2851.8841,26.930760957119617,0.0,0.0,0.0,0.0,3220.9058999999997,30.41548808322056,7368.7941,69.58460634825005,350.18583999999987,3961.0159,136.3266122999999,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2021,low,10589.69,4516.91,42.653845391130425,3034.4163,28.654439365080563,3294.2204,31.107807688421474,39.28446000000003,0.37096893299048445,3254.9359400000003,30.73683875543099,198.76664000000002,1.8769826123333166,1023.9229600000002,9.66905509037564,2796.3651999999997,26.40648781975676,0.0,0.0,0.0,0.0,3276.4248,30.93976122058341,7313.2752,69.0603332108872,238.05110000000005,3294.2204,39.28446000000003,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2025,central,11123.629841907841,4771.505432293662,42.89521945720633,3296.735014149445,29.6372232895518,3824.2627285719677,34.37962951773357,82.78023489460975,0.7441836529182089,3741.482493677358,33.63544586481535,217.34527628563882,1.9539060484267372,729.8974274360558,6.56168389104603,2996.6095029691965,26.939133588206854,0.0,0.0,0.0,0.0,3355.5149066449826,30.165646954586812,7768.114935262858,69.83435304541318,300.12551118024857,3824.2627285719677,82.78023489460975,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2025,high,11834.527381422604,5156.846323597049,43.574586102120755,3594.0914051726036,30.369538971319404,4512.27938842962,38.12809116072371,168.51083248425755,1.4238915256453715,4343.768555945362,36.704199635078346,231.8459633722747,1.9590639820244768,412.7209717951549,3.4874309593725625,3193.7346093160713,26.986583463649556,0.0,0.0,0.0,0.0,3483.946448509484,29.438830434229697,8350.58093291312,70.56116956577031,400.35679585653224,4512.27938842962,168.51083248425755,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2025,low,10211.78471606185,4277.903650864855,41.89183154376778,2970.807138381769,29.0919483810608,3083.7439521610895,30.197894275138303,38.50464385132282,0.3770608656757116,3045.239308309767,29.820833409462594,191.44654018531855,1.8747608327876055,1002.7131585184474,9.819176435841877,2740.855954345128,26.840126682597482,0.0,0.0,0.0,0.0,3193.0251108518655,31.268041773634724,7018.759605209983,68.73195822636526,229.95118403664137,3083.7439521610895,38.50464385132282,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2026,central,11265.057026265604,4840.627773572183,42.97029089409647,3344.4140424748302,29.688389811760345,3871.783244649169,34.369850375561526,85.26354793962075,0.7568851870063354,3786.519696709548,33.612965188555194,219.4753292720249,1.948284227592424,749.3691996509895,6.652156290942518,3039.6751652631847,26.983220397161585,0.0,0.0,0.0,0.0,3384.754087430235,30.046488708741936,7880.302938835368,69.95351129125805,304.7388772116457,3871.783244649169,85.26354793962075,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2026,high,12175.491065058271,5336.368301516659,43.828772679495366,3699.8408578991016,30.387610964760658,4667.018118417661,38.33125163888677,177.69059065401183,1.459412106703077,4489.327527763649,36.8718395321837,236.64573524030308,1.9436237435994579,432.7044478586949,3.553897297009137,3285.5045320047866,26.98457511445812,0.0,0.0,0.0,0.0,3553.6182315368264,29.186652206046514,8621.872833521446,70.81334779395348,414.3363258943149,4667.018118417661,177.69059065401183,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
2026,low,10121.178002474126,4221.19878157834,41.706595621047924,2955.124218801772,29.19743352087465,3034.009384045447,29.976840475523524,38.312120632066204,0.3785342044443917,2995.697263413381,29.59830627107913,189.66042359630308,1.8738967297081477,997.5289739365898,9.855858415816256,2727.1516745734025,26.94500258672211,0.0,0.0,0.0,0.0,3172.8275463223836,31.348401792229964,6948.350456151742,68.65159820777004,227.9725442283693,3034.009384045447,38.312120632066204,Tier 3,Queretaro: all Kyoto gases in S; NG not exempt from S; ETS threshold via Pareto
