year,scenario,state_total_GgCO2e,S_gross_GgCO2e,S_pct,F_gross_GgCO2e,F_pct,E_gross_GgCO2e,E_pct,S_F_E_GgCO2e,S_F_E_pct,S_E_only_GgCO2e,S_E_only_pct,S_F_only_GgCO2e,S_F_only_pct,S_only_GgCO2e,S_only_pct,F_only_GgCO2e,F_only_pct,union_GgCO2e,union_pct,uncovered_GgCO2e,uncovered_pct,estimation_tier,data_gap_note
2014,central,5723.647099999998,2303.6431,40.24781856309766,3654.347676000001,63.84648829939221,1291.014376,22.555799710293115,516.29512686,9.020387138473302,774.7192491399999,13.535412571819814,472.97347914000005,8.263498270883964,539.65524486,9.428520581920576,2665.0790700000007,46.56260289003495,4968.722170000001,86.81042145313262,754.9249300000001,13.18957854686744,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2014,high,5723.647099999998,2303.6431,40.24781856309766,3851.0712824675006,67.28352071998816,1429.079615,24.967989640731,693.5859752674999,12.11790250428787,735.4936397325,12.85008713644313,492.4062372000001,8.603015325665348,382.1572478000001,6.67681359670131,2665.0790700000007,46.56260289003495,4968.722170000001,86.81042145313262,754.9249300000001,13.18957854686744,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2014,low,5723.647099999998,2303.6431,40.24781856309765,3474.6202213075007,60.70640206499631,1114.629775,19.474117735176232,343.46859377675,6.000869511622233,771.16118122325,13.473248223554002,466.07255753075,8.142929663339135,722.9407674692499,12.630771164582285,2665.0790700000007,46.56260289003495,4968.722170000001,86.81042145313262,754.9249300000001,13.18957854686744,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2025,central,6305.554963657591,2374.240156930616,37.653151397691055,4195.111706051138,66.53041215610509,1382.9691433641112,21.932552350029923,562.771515842603,8.92501166171998,820.1976275215083,13.00754068830994,493.1141737756439,7.820313622159102,498.1568397908608,7.900285425502036,3139.226016432891,49.78508687222602,5513.466173363507,87.43823826991706,792.0887902940842,12.561761730082935,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2025,high,7721.842824320925,2990.185604305845,38.7237304919996,5281.78520945624,68.4005791055548,1938.3616692460807,25.102319657957363,971.6112035110413,12.582633778180885,966.75046573504,12.519685879776477,621.1983385662229,8.044690272763386,430.6255964935407,5.576720561278853,3688.975667378976,47.77325505461052,6679.161271684821,86.49698554661013,1042.681552636103,13.503014453389875,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2025,low,4932.162927743697,1815.4538662696773,36.80847313574428,3180.537975960144,64.48566323852435,900.9531690870932,18.26689795706424,282.1668479634442,5.720955534056663,618.7863211236489,12.545942423007576,376.4228029524554,7.632002601435889,538.0778942301288,10.909572577244155,2521.948325044244,51.1327051030318,4337.402191313921,87.94117823877609,594.7607364297763,12.058821761223932,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2026,central,6363.76721838158,2381.6788802207197,37.42561282476361,4248.817903919693,66.76576559317083,1391.6824465494103,21.86884590199294,567.2157493689588,8.913207065943118,824.4666971804515,12.955638836049824,495.2967980056269,7.7830753547203075,494.6996356656819,7.773691568050362,3186.305356545107,50.06948317250739,5567.984236765826,87.495095997271,795.7829816157555,12.50490400272902,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2026,high,7937.047884703803,3063.412391868372,38.59637029243768,5436.575765748548,68.49619461444678,1993.0303934181484,25.11047460428072,1001.9425933186388,12.623617847254923,991.0878000995096,12.486856757025794,634.9988784797197,8.000441571021424,435.383119970504,5.485454117135538,3799.63429395019,47.87213519617043,6863.046685818563,86.46850548860813,1074.00119888524,13.531494511391877,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
2026,low,4868.6740160586,1776.964202858234,36.49790881453925,3155.8041326922794,64.81855474988318,883.7182747651532,18.15110791665943,277.1863384996667,5.693261401059275,606.5319362654865,12.457846515600156,369.2929495622355,7.585082680503509,523.9529785308453,10.761718217376313,2509.3248446303774,51.5402106683204,4286.289047488612,88.03811948285966,582.3849685699903,11.961880517140392,Tier 3,HFCs/PFCs/SF6 absent from 2014 inventory; S coverage understated
